amount,hour,location_mismatch,txn_frequency,card_type,merchant_category,is_fraud
72.8,17,0,11,0,2,0
144.23,10,0,4,0,3,0
59.3,8,0,14,1,2,0
156.0,8,0,17,1,2,0
96.32,7,0,8,1,1,0
12.0,2,0,1,0,1,0
17.0,20,1,19,0,0,0
57.45,17,0,19,1,2,0
50.57,13,0,7,1,2,0
136.08,2,0,1,0,1,0
86.93,16,0,1,0,0,0
49.12,3,0,10,0,1,0
18.72,20,0,13,1,1,0
25.73,17,0,5,0,0,0
85.68,14,0,12,1,2,0
55.07,18,0,3,1,2,0
72.35,21,0,19,1,0,0
18.71,5,0,4,0,2,0
108.74,14,0,15,0,0,0
191.42,6,0,13,1,0,0
29.83,11,0,11,1,1,0
67.63,15,1,2,1,2,0
371.02,8,0,9,0,2,0
40.53,19,0,12,0,0,0
90.4,4,1,4,0,1,0
9.45,10,0,19,1,1,0
93.14,1,0,10,0,2,0
9.39,21,0,11,0,3,0
319.99,15,0,7,0,0,0
125.76,3,1,13,0,2,0
155.19,4,0,9,1,2,0
121.77,6,1,12,0,3,1
89.09,5,0,2,0,3,0
59.77,23,0,1,1,1,0
195.46,21,0,7,1,1,0
314.27,9,1,1,0,1,0
69.12,13,0,16,0,1,0
268.14,7,0,4,1,0,0
87.55,13,0,8,1,3,0
77.3,13,0,17,0,2,0
60.6,19,0,19,0,1,0
23.48,22,0,4,0,2,0
0.37,2,1,4,1,0,0
27.64,0,0,8,1,1,0
71.28,8,0,10,0,0,0
47.8,8,0,16,0,1,0
59.51,21,0,19,1,2,0
394.5,1,0,1,1,0,0
43.12,15,1,5,1,1,0
60.18,7,0,2,1,2,0
14.33,5,1,16,0,2,1
4.91,22,0,13,0,2,0
149.35,12,0,6,1,1,0
84.56,0,0,4,1,2,0
143.01,18,0,7,1,2,0
16.24,14,0,2,1,1,0
84.82,0,0,10,0,0,0
29.26,9,0,14,1,2,0
25.89,0,0,8,0,1,0
1.16,11,1,3,0,0,0
13.97,10,0,3,0,2,0
37.0,16,0,2,0,1,0
12.43,3,0,17,0,3,0
425.86,22,0,19,1,1,0
36.91,6,0,10,0,2,0
13.96,11,1,12,1,0,1
22.2,12,0,11,1,0,0
88.6,4,0,9,0,0,0
6.62,5,0,13,1,2,0
198.37,1,0,6,1,2,0
325.71,20,0,14,1,0,0
28.34,6,0,11,0,0,0
59.8,13,1,5,0,0,1
2.24,21,0,2,0,0,0
102.36,13,0,7,1,1,0
53.43,9,0,17,1,2,0
31.48,3,0,6,1,3,0
23.17,2,0,14,1,0,1
106.14,22,0,4,0,1,0
53.82,13,0,3,0,3,0
19.8,5,0,11,0,3,0
116.83,22,0,1,1,0,0
83.26,14,0,14,1,0,0
195.67,7,0,6,1,1,0
12.5,4,0,17,1,0,0
154.02,2,0,17,0,3,0
111.94,2,1,11,1,0,0
12.22,12,0,7,0,1,0
118.69,1,1,13,0,1,0
58.26,23,0,8,1,1,0
290.01,0,0,8,0,1,0
15.27,11,0,9,0,1,0
102.96,7,0,7,1,0,0
48.12,18,0,9,0,2,0
314.23,8,0,11,1,1,0
40.04,13,0,2,1,2,0
327.51,17,0,18,0,0,0
231.76,9,0,3,1,1,0
31.52,8,0,18,0,2,0
162.73,5,1,16,0,2,0
542.71,0,1,8,0,3,0
29.12,4,0,8,0,2,0
57.41,9,0,6,0,3,0
73.43,12,0,2,0,3,0
34.95,21,1,16,1,2,1
1.54,22,0,9,0,3,0
24.86,3,0,19,0,2,0
33.12,0,0,15,1,3,0
58.63,20,1,2,1,1,0
18.77,1,0,15,0,1,0
206.56,23,0,11,1,1,0
122.05,3,0,12,0,2,0
8.91,16,1,15,1,2,1
105.01,9,1,16,1,0,0
106.03,22,0,6,1,2,0
312.86,11,0,3,0,0,0
0.3,1,0,6,1,0,0
28.49,2,0,3,1,1,0
262.82,13,1,13,0,2,0
269.02,14,0,12,0,2,0
127.51,12,0,8,1,0,0
145.14,8,0,2,1,0,0
9.59,1,0,7,1,2,0
72.13,18,1,17,0,0,1
26.34,15,0,7,0,2,0
19.99,10,0,1,1,2,0
166.23,11,0,4,0,3,0
14.51,0,0,15,1,0,0
63.23,1,0,4,1,1,0
279.0,15,1,12,0,2,0
20.56,1,0,16,0,0,1
381.64,18,1,18,0,0,0
516.52,9,0,14,0,0,1
81.11,18,1,14,1,2,0
18.65,9,0,11,1,2,0
38.0,15,0,16,0,2,0
55.25,12,0,15,1,0,0
37.01,15,1,6,0,1,0
32.94,17,0,13,0,3,0
358.38,23,0,17,1,1,0
16.65,7,1,4,0,2,0
132.17,23,0,12,1,2,0
0.04,17,0,18,0,2,0
90.68,12,0,8,1,1,0
247.63,6,0,12,0,1,0
33.96,20,0,4,1,2,0
20.52,22,0,8,0,3,0
105.46,23,0,2,0,3,0
124.69,17,0,4,0,0,0
116.48,5,0,12,1,1,0
38.47,8,0,10,0,3,0
29.06,5,0,15,0,2,0
312.17,17,0,9,0,1,0
256.78,16,0,9,0,0,0
61.12,11,1,7,0,0,0
187.21,2,1,2,1,1,1
60.21,4,0,7,1,2,0
55.23,6,1,9,1,3,0
17.05,9,1,18,0,1,0
55.58,9,0,12,1,2,0
77.09,18,0,7,0,1,0
2.28,3,0,19,1,0,0
58.72,9,0,16,1,1,0
152.03,17,1,8,1,2,0
113.96,2,0,19,0,2,0
100.83,20,0,6,0,0,0
240.3,2,0,2,0,2,0
1.82,4,0,2,1,2,0
81.43,15,0,8,0,0,0
154.81,19,1,10,0,2,0
77.94,12,0,11,1,2,0
39.14,10,1,3,1,1,0
14.65,12,0,16,0,1,0
218.54,18,0,3,1,1,0
63.63,5,0,8,0,1,0
210.47,23,1,19,1,3,0
88.15,12,0,12,0,1,0
112.14,3,0,18,0,1,1
163.1,21,0,13,1,1,0
107.63,4,1,11,1,0,1
50.76,18,0,13,0,1,0
72.08,4,0,3,1,3,1
162.48,20,0,6,0,3,0
46.78,13,0,3,1,3,0
49.12,3,0,1,0,2,0
10.06,11,1,14,1,0,1
246.02,5,0,7,0,1,0
9.55,18,1,9,1,1,0
104.47,9,0,1,0,2,0
53.31,0,0,10,0,0,0
52.02,22,1,13,1,2,0
113.8,22,0,12,1,3,0
6.95,15,0,4,0,2,0
90.07,3,0,7,0,0,0
147.85,8,0,10,1,2,0
176.15,17,0,7,1,0,0
18.7,16,0,15,0,2,0
227.71,14,0,19,0,0,0
106.75,18,0,7,0,1,0
213.58,6,0,14,1,3,0
66.41,17,1,14,1,0,1
78.1,5,0,18,0,2,0
251.38,18,0,10,1,2,0
230.17,20,0,3,0,3,0
59.45,11,0,6,0,1,0
32.08,2,0,9,1,1,0
49.95,0,0,14,1,1,0
49.06,4,1,8,1,0,0
33.81,0,1,1,0,3,1
31.28,7,0,3,1,0,0
197.37,6,0,6,1,0,1
7.24,14,0,1,1,0,0
113.2,10,0,18,0,0,0
18.97,17,0,10,0,2,0
42.24,13,0,17,0,2,0
6.35,8,0,1,1,2,0
31.47,4,0,8,0,0,0
146.28,22,0,12,0,1,0
216.3,3,0,19,0,2,1
25.04,11,0,14,1,3,0
62.28,0,0,19,0,2,0
63.55,23,0,17,0,0,0
206.81,12,1,16,0,0,0
143.88,0,1,19,1,0,0
71.96,2,0,5,0,2,0
111.09,21,0,19,0,1,0
187.96,7,0,4,0,0,0
0.96,23,0,5,1,3,0
51.57,17,0,5,1,0,0
237.78,15,0,1,0,1,0
134.83,19,0,18,0,1,0
78.27,19,0,15,0,1,0
75.43,15,0,19,1,0,0
42.74,1,0,14,1,3,0
73.51,16,0,6,1,3,0
106.53,9,0,18,1,0,1
54.19,6,0,8,0,2,0
125.23,9,0,5,0,2,0
197.5,18,0,8,1,3,0
16.8,19,0,6,1,2,0
60.07,8,0,10,1,2,0
52.43,21,0,3,0,3,0
116.3,16,0,13,1,2,0
28.75,8,0,7,1,2,0
102.23,8,0,4,1,0,0
209.96,4,0,13,1,2,0
54.15,23,0,6,1,3,0
241.93,6,0,16,0,0,0
498.55,10,0,1,1,3,0
11.22,7,0,13,1,0,0
26.53,13,0,2,0,3,0
300.34,1,0,19,1,1,1
317.79,9,1,6,1,0,0
10.28,20,1,11,1,0,0
1.51,23,0,17,0,0,0
17.57,15,0,9,1,3,0
552.47,15,0,5,0,1,0
19.85,18,1,5,0,0,1
69.83,10,0,16,1,1,0
188.66,5,0,4,0,2,0
2.06,5,0,13,1,0,0
92.76,6,0,17,0,2,0
32.44,15,0,9,0,0,0
198.29,12,0,13,0,1,0
33.33,2,0,16,1,2,0
116.08,23,0,10,1,3,0
112.15,23,1,10,0,0,0
25.04,8,0,16,1,0,0
3.54,23,0,1,0,1,0
52.64,2,0,11,1,3,0
34.14,5,0,13,0,0,0
165.54,16,0,18,1,2,0
161.13,2,0,5,0,3,0
61.07,1,1,4,1,3,0
93.27,11,0,6,1,1,0
92.7,23,0,15,1,2,0
175.54,5,0,2,1,2,0
55.34,9,0,4,1,0,0
32.22,10,0,14,0,0,0
30.79,15,0,4,0,3,0
76.83,15,0,18,1,3,0
59.63,23,0,16,1,1,0
58.0,17,0,9,0,3,0
9.56,21,1,8,1,1,1
126.8,22,0,11,1,1,0
24.05,23,0,14,1,2,0
21.93,8,0,17,1,2,0
53.23,20,1,13,0,3,1
25.85,18,0,8,1,3,0
87.67,1,0,14,0,2,0
46.44,23,0,11,0,3,0
59.59,0,0,9,0,2,0
77.04,15,0,8,0,0,0
22.76,21,0,14,1,3,0
16.93,17,0,15,0,1,0
212.38,2,0,1,1,0,0
56.87,23,0,12,1,0,1
53.12,0,0,5,0,3,0
3.63,5,0,14,0,2,0
68.91,18,0,16,1,1,0
80.78,21,0,19,1,2,0
81.83,18,0,16,0,3,0
122.77,10,0,7,0,2,0
19.54,7,0,3,1,3,0
29.07,4,0,8,0,3,0
166.46,19,0,14,0,1,0
294.07,8,0,3,1,3,0
14.61,14,1,11,1,1,0
68.85,20,0,14,1,0,0
24.1,13,0,2,1,2,0
6.2,3,0,4,1,3,0
39.38,23,0,5,1,2,0
15.51,23,0,19,0,2,0
123.76,7,0,10,1,1,0
76.3,19,0,2,1,2,0
15.53,16,0,3,1,2,0
0.93,1,0,15,0,2,0
165.11,19,0,19,0,3,0
19.38,15,0,2,1,2,0
93.2,9,0,3,1,0,0
41.09,1,0,12,0,1,0
88.06,10,0,14,0,0,0
37.93,9,0,17,1,1,0
9.1,18,0,16,0,2,0
25.23,13,0,17,0,1,0
20.83,10,0,9,0,3,0
55.87,8,0,3,1,3,0
107.38,6,0,14,0,0,0
30.63,14,0,3,0,3,0
1.21,19,0,6,1,2,0
73.18,16,0,19,0,0,0
93.08,2,0,13,0,0,0
329.33,14,0,5,0,0,0
89.03,13,0,1,1,3,1
63.71,7,1,12,1,1,0
85.19,3,0,15,1,3,0
262.97,9,0,19,0,0,0
176.25,1,0,2,0,1,0
39.01,13,0,3,0,0,0
27.08,7,1,7,1,0,0
30.47,22,0,11,1,1,0
70.2,9,0,10,0,1,0
136.28,17,0,8,1,0,0
69.96,14,0,2,1,0,0
7.02,4,0,14,0,3,0
128.58,21,1,13,0,3,0
163.97,12,0,7,1,3,0
34.18,17,0,9,1,2,0
109.1,1,0,7,1,0,0
55.62,12,0,1,0,3,0
219.93,13,0,1,1,0,0
186.58,9,0,6,0,2,0
74.54,3,0,1,1,3,0
117.61,14,0,16,1,3,1
214.86,7,0,3,0,0,0
68.46,14,0,13,0,0,0
37.58,13,0,4,1,1,0
140.11,20,0,17,1,1,0
24.85,8,0,10,0,3,0
49.19,19,0,4,1,1,0
200.79,2,0,12,0,3,0
128.89,14,0,13,0,0,0
51.72,23,0,4,1,1,0
24.17,16,0,16,0,3,0
44.0,15,0,19,0,0,1
33.42,3,1,7,1,3,0
19.37,10,0,1,1,2,0
136.0,7,0,16,1,1,0
29.04,2,0,2,1,2,0
60.54,18,0,1,1,0,0
48.75,13,0,14,1,3,0
402.17,8,1,5,1,3,0
49.61,2,0,15,1,0,0
8.34,3,0,10,1,2,0
9.41,3,0,2,0,3,0
89.34,10,0,11,1,2,0
91.47,18,0,16,0,2,0
54.26,15,0,19,1,2,0
56.54,22,0,4,1,1,0
5.54,21,0,10,0,2,0
72.68,16,0,12,0,1,0
70.27,9,0,2,0,2,0
16.2,23,0,2,0,2,0
10.96,16,1,9,1,1,0
13.19,15,0,12,1,3,0
10.65,19,0,2,1,3,0
94.09,21,0,18,1,0,0
21.88,5,0,16,1,0,0
28.96,6,0,19,1,3,1
19.06,13,0,15,0,0,0
316.62,10,0,16,1,3,0
192.84,11,0,6,0,0,0
26.2,13,0,15,1,3,0
39.69,4,0,12,1,1,0
23.56,4,0,12,0,0,0
67.7,19,0,10,1,1,0
1.98,21,0,15,1,1,0
111.28,22,0,4,0,1,0
74.06,14,1,10,0,1,0
228.91,0,0,19,1,1,1
17.96,23,0,14,0,2,0
163.02,22,1,10,0,1,0
157.0,8,0,17,0,0,1
13.6,2,0,11,1,1,0
50.84,3,0,18,0,0,0
18.65,15,0,2,1,1,0
29.4,6,0,11,0,0,0
30.55,21,1,8,0,1,0
81.25,13,0,19,0,3,1
53.0,15,1,16,0,2,0
295.14,17,0,4,1,0,0
13.51,15,0,14,1,0,0
363.79,15,0,17,1,1,0
26.22,1,1,11,0,0,0
148.23,9,0,3,0,1,0
41.4,6,0,4,0,2,0
15.44,14,0,13,1,3,0
195.11,8,0,17,0,3,0
36.94,6,0,10,0,2,0
107.54,23,0,12,1,1,0
83.57,15,0,8,0,1,0
63.82,2,1,3,1,2,0
68.48,16,0,10,1,0,0
131.77,22,0,7,1,0,0
9.19,7,0,10,0,0,0
110.32,1,1,7,0,2,0
226.16,19,0,18,0,3,0
5.95,2,0,14,1,3,0
15.16,7,0,12,0,3,0
126.1,1,0,8,1,1,0
57.5,18,1,7,1,2,0
51.68,16,1,5,0,0,0
14.73,4,0,1,0,3,0
70.68,19,0,15,1,3,0
13.53,16,0,9,1,3,0
64.74,9,0,12,0,1,0
144.23,8,0,18,0,1,0
29.88,21,0,11,1,0,0
65.54,5,0,10,1,3,0
483.03,10,1,10,0,3,0
116.04,1,0,18,1,3,0
184.11,22,0,1,0,1,0
53.59,11,0,11,0,0,0
146.04,11,0,2,1,2,0
4.14,15,0,11,1,1,0
13.11,21,0,2,0,3,0
22.7,23,0,9,1,0,0
51.41,11,0,1,0,0,0
186.91,20,0,6,1,2,0
42.51,17,1,2,1,3,0
106.31,12,0,15,1,1,0
123.55,14,1,1,1,1,1
88.23,15,1,18,0,1,0
44.2,3,1,4,0,3,0
86.05,11,1,13,0,3,0
41.9,16,0,4,1,3,0
8.76,0,1,15,0,1,0
493.42,21,0,2,1,3,0
13.6,17,0,9,1,3,0
7.51,21,0,12,0,3,0
210.81,15,0,14,0,2,0
35.93,0,0,4,1,2,0
105.07,9,0,15,1,3,0
39.9,18,0,4,1,3,0
49.67,15,0,5,1,1,0
30.4,13,0,10,1,0,1
42.01,1,0,12,1,3,0
52.88,23,0,12,0,1,0
127.45,5,0,8,0,1,0
71.65,21,0,4,1,0,0
287.47,22,0,3,0,1,0
4.28,4,0,1,0,0,1
69.93,11,0,18,0,3,0
87.76,3,0,14,0,2,0
252.82,21,0,17,0,0,0
5.04,23,0,6,0,3,0
85.21,3,1,6,0,3,0
192.16,4,0,10,0,2,1
27.7,6,0,19,1,1,0
208.98,5,0,10,0,0,0
1.92,12,0,3,1,0,0
131.85,3,1,1,0,1,0
270.48,12,0,18,1,2,1
107.06,3,0,15,1,0,0
57.81,9,0,4,0,0,0
4.59,19,0,18,1,1,1
252.72,0,0,10,0,3,0
63.54,20,0,19,0,2,0
2.94,7,0,17,0,3,0
117.06,6,1,10,0,3,0
65.75,4,0,4,1,1,0
13.28,2,0,5,0,0,0
24.11,14,0,7,1,1,0
6.67,16,0,19,1,3,0
85.4,22,0,19,0,1,1
97.29,12,0,8,1,2,0
70.47,14,0,1,1,3,0
169.88,18,0,8,1,3,0
197.33,19,0,19,0,2,0
95.61,13,0,17,1,1,1
1.28,20,0,9,0,1,0
118.82,12,0,16,0,1,0
54.13,11,0,9,0,0,0
83.37,23,0,19,0,3,0
104.72,22,1,16,1,2,0
43.11,8,0,13,1,3,0
249.01,2,0,19,1,0,0
14.38,10,0,5,0,3,0
111.33,9,0,2,0,2,0
0.44,0,1,4,0,2,0
258.56,16,0,12,1,3,0
11.94,12,0,18,0,0,0
9.97,13,0,3,1,3,0
40.5,0,0,19,1,0,1
46.77,1,0,4,0,1,0
24.12,1,0,4,0,2,1
87.98,6,0,16,1,3,1
58.5,8,1,11,1,2,0
3.48,23,0,13,0,2,0
38.52,3,0,11,0,3,0
166.3,1,0,7,0,1,0
117.02,18,0,14,0,2,0
129.05,4,0,4,1,2,0
119.77,8,0,8,0,0,0
37.25,23,1,12,1,0,0
10.5,12,0,13,0,1,0
31.81,11,0,9,0,3,0
178.25,18,0,9,1,2,0
393.58,8,0,2,0,1,0
68.09,9,0,3,1,3,0
0.97,18,0,12,0,0,0
15.09,9,0,17,1,2,0
38.87,11,0,4,1,2,0
86.41,13,0,14,1,3,0
7.81,7,1,9,0,1,0
287.1,15,0,8,1,2,0
45.43,16,0,1,1,2,0
243.71,19,0,13,0,0,0
151.65,3,0,3,1,1,0
140.83,5,0,14,1,0,0
93.32,11,0,19,0,3,0
98.56,17,0,6,0,3,0
101.61,6,0,4,0,1,0
99.08,4,0,1,1,0,0
80.68,9,0,10,1,3,0
429.87,5,0,13,1,1,0
131.79,13,0,12,0,3,0
150.03,5,0,11,0,2,0
205.93,13,1,4,1,2,0
24.29,11,0,17,1,1,0
8.75,21,0,15,0,3,0
65.95,11,0,3,1,1,0
72.17,7,0,10,1,1,0
176.72,9,0,14,0,1,0
58.66,15,0,19,1,2,0
84.6,19,0,4,0,1,0
74.88,7,1,14,1,2,0
3.9,8,0,6,1,2,0
95.51,12,0,12,1,3,0
176.05,19,1,2,1,1,0
17.14,16,0,17,0,3,0
90.22,18,0,1,0,2,0
90.04,16,0,17,1,1,0
17.93,6,0,5,1,2,0
13.18,0,0,16,1,1,0
391.46,19,0,14,0,1,0
50.04,13,0,10,1,0,0
25.8,16,0,3,0,3,0
18.79,12,0,3,0,0,0
110.14,1,0,18,1,1,0
94.02,13,0,18,0,0,1
103.16,0,0,4,0,2,0
9.21,4,0,7,0,1,0
223.99,6,0,1,0,1,0
49.31,18,0,16,0,1,0
37.6,13,0,17,0,0,1
62.06,23,0,8,0,3,0
49.44,13,0,6,0,3,0
199.2,14,0,2,0,3,0
264.88,4,1,10,0,0,0
36.16,4,0,17,0,2,0
199.46,20,0,19,1,0,0
152.11,23,0,4,0,3,0
267.09,1,0,13,1,0,0
28.2,17,1,19,1,2,0
86.03,23,1,16,1,1,0
32.1,8,0,13,1,1,1
173.78,9,0,5,0,3,0
0.53,17,0,12,0,3,0
83.2,3,0,7,0,2,0
41.43,7,0,9,1,0,0
38.96,17,0,5,0,2,0
103.54,19,0,4,1,2,0
190.71,16,0,10,1,1,0
93.95,15,0,16,1,0,0
191.85,17,0,11,1,1,0
30.73,6,0,9,0,1,0
73.29,0,0,5,1,2,0
59.88,0,0,11,0,1,1
1.17,17,0,9,0,3,0
81.38,3,0,17,1,3,0
108.33,22,0,11,0,1,0
89.63,19,0,6,1,1,0
133.29,20,0,16,1,0,0
84.71,19,0,19,0,3,0
6.91,3,0,14,0,0,0
12.38,5,0,3,0,1,0
90.75,2,0,10,0,3,0
32.16,5,0,4,0,2,0
8.3,12,0,2,1,2,0
56.14,22,0,13,0,1,0
80.82,6,1,11,0,0,0
39.86,23,0,12,1,2,0
127.45,3,0,1,1,2,0
103.22,0,0,9,1,3,0
40.47,5,0,12,0,0,0
140.6,23,0,7,1,0,0
104.61,4,1,17,1,2,1
101.46,12,0,10,1,1,0
80.62,18,0,6,0,2,0
1.15,3,0,7,0,0,1
119.24,23,0,19,1,3,0
47.17,5,1,14,0,0,0
285.79,12,0,11,0,3,0
170.37,4,0,2,0,3,1
88.6,12,0,1,1,3,0
29.06,9,1,10,1,0,0
22.78,2,0,12,1,0,0
41.61,22,0,9,1,1,0
64.73,12,0,11,1,2,0
35.11,11,0,1,0,0,0
72.35,3,0,10,0,3,0
18.08,9,0,19,1,0,0
380.37,2,0,11,0,0,0
11.42,16,0,3,1,2,0
268.74,8,0,16,0,0,0
244.85,0,0,10,0,3,0
74.52,17,0,2,1,2,0
129.07,8,1,19,1,1,1
57.28,20,0,4,0,3,0
99.43,19,0,16,0,3,1
41.64,8,0,6,1,0,0
35.83,1,0,11,0,1,0
86.33,18,0,17,1,2,0
68.94,15,0,15,1,1,0
86.64,2,0,4,1,0,0
33.78,15,0,8,0,1,0
45.72,20,0,18,1,3,0
8.76,12,0,14,1,3,0
5.37,2,0,2,1,1,1
29.23,9,0,16,1,1,0
7.71,21,0,15,0,3,0
10.96,17,0,6,1,1,0
167.63,5,0,9,1,3,0
3.96,5,0,12,0,1,0
107.57,17,0,10,1,2,0
31.82,5,0,7,1,2,0
205.22,5,0,5,1,0,0
66.36,21,0,8,1,3,0
36.47,12,0,12,0,2,0
72.91,13,0,1,0,3,0
48.12,20,0,10,0,2,0
83.08,6,0,11,0,0,0
12.16,12,0,5,0,3,0
580.6,14,0,13,0,2,0
55.44,11,0,18,1,3,0
42.81,20,0,10,0,0,0
123.86,0,1,17,1,0,0
45.24,2,0,19,1,2,0
179.14,17,1,4,0,1,0
60.56,21,0,9,1,0,0
127.14,7,0,18,1,1,0
11.37,1,0,16,1,0,0
187.16,3,0,7,0,2,0
133.07,17,0,12,1,1,0
23.79,12,0,4,0,3,0
15.7,14,0,12,0,0,0
38.02,1,1,12,1,2,0
373.26,9,1,4,0,3,0
29.68,1,0,12,1,1,0
60.9,20,1,8,0,2,0
3.05,11,0,3,0,3,0
50.62,4,0,16,0,2,0
84.7,11,0,2,0,1,0
306.03,22,0,6,1,3,0
72.72,0,1,17,0,0,0
170.99,1,0,12,1,0,0
79.21,15,1,9,1,2,0
4.16,21,1,16,1,0,0
37.83,1,0,7,1,1,0
85.7,15,0,8,0,1,0
300.77,19,0,7,0,3,0
195.99,15,0,5,1,3,0
25.92,5,0,7,1,3,0
24.86,12,0,18,1,2,0
22.46,11,0,18,0,2,1
255.75,22,1,16,0,1,1
191.51,9,0,7,1,1,0
149.11,4,0,2,0,2,0
49.88,7,0,17,0,3,0
70.19,5,0,8,0,2,0
62.42,4,0,2,0,3,0
29.22,19,0,18,1,1,0
70.33,21,0,19,0,3,0
3.1,5,0,9,1,2,0
14.13,21,0,12,1,0,0
217.67,16,0,19,0,1,0
139.3,5,0,8,1,1,0
54.97,16,0,8,0,2,0
72.8,4,0,10,0,2,0
46.2,22,0,18,1,1,0
135.01,16,1,15,1,2,0
153.33,16,0,11,0,3,0
144.09,12,0,14,1,3,0
128.23,21,0,15,1,3,0
22.88,6,0,14,0,0,0
41.24,21,0,12,0,2,0
63.46,20,0,4,1,3,0
40.17,5,0,3,1,1,0
140.63,13,0,12,0,3,0
39.95,15,0,7,0,3,0
14.88,2,0,7,0,2,0
50.92,8,1,19,0,1,0
390.78,14,0,14,1,0,0
25.6,20,1,1,0,1,0
94.72,17,0,7,0,3,0
56.73,9,0,10,0,0,0
7.37,9,0,18,0,0,0
66.92,22,0,13,0,0,0
121.12,2,0,8,0,0,1
71.99,0,0,9,0,0,0
205.66,2,0,15,1,2,0
34.1,4,0,8,0,3,0
9.02,6,0,1,0,0,0
275.77,2,0,3,1,3,0
47.51,3,0,19,1,2,1
85.9,16,0,9,1,2,0
157.02,2,0,19,1,2,0
39.2,22,0,15,0,1,0
125.94,3,0,14,1,1,0
14.55,1,0,1,1,0,0
34.43,13,0,3,1,2,0
15.63,4,0,2,0,1,0
166.72,20,0,1,0,2,0
25.19,1,0,18,0,1,0
126.37,14,0,1,1,2,0
287.0,10,0,9,0,1,0
75.03,21,1,7,0,3,1
77.66,9,0,13,0,0,0
61.81,19,0,17,1,0,0
39.44,0,0,13,0,3,0
64.56,18,0,13,0,0,0
92.33,13,0,10,1,2,0
426.81,22,0,6,0,0,0
277.68,21,0,5,1,0,0
198.16,13,1,10,0,1,0
219.94,0,0,14,1,1,0
63.08,8,0,11,0,3,0
107.13,16,0,5,1,1,0
225.44,13,0,4,1,3,0
49.91,12,0,3,1,0,0
326.39,12,0,14,1,1,0
53.75,5,0,13,0,1,0
91.9,6,0,5,1,0,0
123.72,1,0,12,1,1,0
300.76,7,0,10,0,2,0
28.05,23,0,2,1,1,0
137.09,5,0,7,1,2,0
73.57,2,0,7,1,3,0
31.27,17,0,4,0,1,0
149.88,17,0,12,0,1,0
80.35,21,1,4,0,2,0
108.17,22,0,7,0,0,0
38.99,5,1,13,1,3,0
65.64,10,0,8,1,3,0
96.06,2,0,14,0,2,0
51.9,15,0,3,1,0,0
22.11,4,0,2,0,1,0
326.08,23,0,10,1,0,0
71.63,21,0,6,0,0,0
132.4,1,1,7,0,2,0
52.94,14,0,16,0,0,0
43.87,15,1,6,0,0,0
52.28,6,0,16,1,2,0
52.63,15,1,12,0,0,0
78.57,23,0,15,0,0,0
78.41,3,0,3,1,3,0
68.75,15,0,16,0,2,0
14.48,16,1,18,0,2,0
68.53,1,0,15,1,2,0
18.53,15,0,6,1,0,0
13.48,3,0,17,0,3,0
269.78,6,0,2,1,3,0
92.87,17,0,2,0,1,0
107.73,5,0,17,0,2,0
51.38,17,0,19,1,3,0
239.67,6,0,5,0,3,0
101.59,1,0,4,1,3,0
146.61,18,0,18,1,2,0
45.98,8,1,8,1,0,0
321.92,3,0,9,0,1,0
171.74,13,0,18,0,1,0
192.38,4,0,11,1,0,0
18.9,6,1,16,1,2,0
31.6,7,0,16,1,3,0
33.63,14,0,4,1,0,0
31.6,18,1,9,0,1,0
193.38,10,0,13,0,2,0
3.24,19,0,8,1,3,0
7.92,22,0,11,0,1,0
32.01,3,0,9,1,1,0
22.3,17,0,18,1,1,0
26.38,13,0,3,0,3,0
159.92,5,0,18,1,1,0
82.81,15,0,19,1,2,0
0.58,17,1,9,0,2,0
56.09,0,0,18,1,3,0
52.41,7,0,16,1,2,0
12.1,0,0,14,0,0,0
112.74,0,0,19,0,2,0
121.1,18,0,15,0,1,0
127.62,20,0,4,0,1,0
130.37,9,1,12,0,2,0
0.01,17,0,7,1,2,0
307.74,11,0,11,1,3,0
168.31,16,0,7,0,3,0
234.32,0,0,3,0,0,0
1.58,7,0,4,0,2,0
271.6,9,0,2,0,0,0
165.96,9,0,15,0,2,0
181.54,17,0,12,1,0,0
9.79,8,0,17,0,2,0
134.24,1,0,18,0,2,0
321.68,2,0,8,1,2,0
113.49,1,0,8,0,0,1
84.53,5,0,5,1,1,0
291.19,22,0,9,0,3,0
58.51,11,0,5,1,3,0
91.45,21,1,10,0,0,1
64.69,18,0,1,0,2,0
270.08,14,0,4,1,1,0
7.91,18,1,16,1,0,0
69.54,11,0,18,0,0,0
116.14,17,1,12,1,3,0
156.98,15,0,15,0,3,0
87.47,1,0,18,1,1,0
239.6,10,1,5,1,2,0
284.72,11,0,14,0,1,0
6.65,4,0,7,0,3,0
51.48,23,0,11,1,2,0
2.37,5,0,15,0,1,0
39.96,10,0,11,1,0,0
76.97,20,0,7,0,0,0
241.68,9,0,4,0,0,0
187.44,3,0,1,1,2,0
13.64,8,0,2,0,2,0
9.76,11,0,4,1,3,0
88.98,9,0,5,1,1,0
75.95,13,0,2,0,2,0
30.98,4,0,2,0,2,0
229.71,0,0,18,1,1,0
262.23,4,0,14,1,3,0
51.52,15,0,3,1,2,0
221.0,4,0,18,1,1,1
48.44,4,1,10,1,2,1
133.49,17,0,6,0,2,0
64.62,5,0,2,1,3,0
13.08,20,0,11,1,0,0
263.02,17,0,18,1,2,0
60.53,9,0,14,1,3,0
132.61,14,0,13,1,1,0
45.76,23,0,7,1,1,0
